order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time,is_returned,return_reason,return_days_after_delivery,city,state,pincode,customer_tenure_days,total_orders,total_returns,overall_return_rate,avg_order_value,avg_days_between_orders,last_order_days_ago,preferred_category,frequent_return_flag,product_name,category,brand,price,price_band,product_return_rate,category_return_rate,avg_rating,rating_variance,size_variants_count,is_fragile
O2639,C385,P5,2025-05-27,Tuesday,23,1,3499,349.9,10,3149.1,COD,1,Express,BlueDart,Chennai,Hyderabad,1,1,0,916,1,1,0.12,2.93,1,SIZE_FIT_ISSUE,6,Hyderabad,Telangana,837606,449,27,8,0.3,10178,9.009339965769222,36,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2640,C672,P3,2025-08-02,Saturday,10,1,39999,11599.71,29,28399.29,UPI,0,Same-Day,Ecom Express,Delhi,Jaipur,0,0,0,136,0,2,0.15,1.95,0,NONE,0,Jaipur,Rajasthan,910707,721,34,5,0.15,8423,23.357836393991455,38,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2641,C259,P4,2025-01-10,Friday,15,1,24990,4998.0,20,19992.0,UPI,0,Standard,Ecom Express,Mumbai,Jaipur,4,5,1,1128,1,2,0.24,1.87,1,CHANGED_MIND,9,Jaipur,Rajasthan,179184,678,33,3,0.09,3550,15.071269332545524,48,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2642,C167,P1,2025-09-29,Monday,4,1,11999,2519.79,21,9479.21,UPI,0,Standard,BlueDart,Chennai,Mumbai,3,3,0,1045,1,2,0.25,1.37,0,NONE,0,Mumbai,Maharashtra,247442,518,16,2,0.12,11103,28.39563467503471,1,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2643,C172,P1,2025-09-27,Saturday,17,1,11999,3599.7,30,8399.3,UPI,0,Same-Day,BlueDart,Hyderabad,Mumbai,0,0,0,962,1,2,0.26,1.16,0,NONE,0,Mumbai,Maharashtra,568449,570,38,7,0.18,12354,6.952568053686004,37,Apparel,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2644,C714,P5,2025-10-16,Thursday,18,1,3499,0.0,0,3499.0,COD,1,Express,Ecom Express,Hyderabad,Delhi,3,4,1,179,0,3,0.34,1.01,0,NONE,0,Delhi,Delhi,679606,265,41,5,0.12,3333,15.292403559568106,34,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2645,C387,P6,2025-06-23,Monday,8,1,3199,319.9,10,2879.1,UPI,0,Express,Ecom Express,Mumbai,Lucknow,1,2,1,1594,1,3,0.17,1.57,0,NONE,0,Lucknow,Uttar Pradesh,194458,828,14,1,0.07,17267,6.876205340691584,47,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O2646,C877,P2,2025-07-31,Thursday,3,2,1799,359.8,10,3238.2,COD,1,Standard,Delhivery,Hyderabad,Hyderabad,6,8,2,409,0,3,0.27,1.26,0,NONE,0,Hyderabad,Telangana,370346,378,36,5,0.14,12140,24.234347538403487,50,Footwear,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2647,C820,P5,2025-12-24,Wednesday,6,1,3499,1049.7,30,2449.3,COD,1,Express,Ecom Express,Delhi,Mumbai,3,4,1,1604,1,2,0.32,2.07,0,NONE,0,Mumbai,Maharashtra,541314,646,27,0,0.0,18447,23.444638015100423,30,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2648,C483,P5,2025-01-18,Saturday,16,1,3499,0.0,0,3499.0,COD,1,Standard,BlueDart,Mumbai,Chennai,4,4,0,819,1,3,0.17,2.04,1,SIZE_FIT_ISSUE,7,Chennai,Tamil Nadu,735818,229,19,5,0.26,15401,28.242846020303006,37,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2649,C890,P4,2025-01-07,Tuesday,21,2,24990,14994.0,30,34986.0,COD,1,Express,BlueDart,Mumbai,Jaipur,2,2,0,1229,1,1,0.13,1.06,1,DAMAGED_IN_TRANSIT,10,Jaipur,Rajasthan,416178,116,17,4,0.24,1711,18.435837316232345,25,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2650,C197,P4,2025-02-15,Saturday,7,1,24990,0.0,0,24990.0,Card,0,Express,Ecom Express,Kolkata,Bangalore,1,1,0,1092,1,3,0.19,2.88,0,NONE,0,Bangalore,Karnataka,680189,628,21,4,0.19,19477,23.00029844373056,19,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2651,C845,P2,2025-01-30,Thursday,13,1,1799,179.9,10,1619.1,UPI,0,Standard,Ecom Express,Kolkata,Mumbai,4,4,0,1617,1,1,0.2,1.49,0,NONE,0,Mumbai,Maharashtra,491704,634,30,4,0.13,3975,25.924430214527685,10,Apparel,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2652,C213,P5,2025-08-04,Monday,16,1,3499,384.89,11,3114.11,Card,0,Standard,BlueDart,Mumbai,Delhi,4,4,0,1943,1,3,0.07,1.86,1,SIZE_FIT_ISSUE,3,Delhi,Delhi,859340,110,49,11,0.22,16909,23.63641403137209,23,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2653,C895,P5,2025-04-29,Tuesday,22,1,3499,1119.68,32,2379.32,UPI,0,Same-Day,Delhivery,Delhi,Chennai,1,8,7,1136,1,3,0.37,1.0,1,SIZE_FIT_ISSUE,5,Chennai,Tamil Nadu,922911,864,47,2,0.04,19268,21.810845050955468,46,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2654,C898,P2,2025-08-13,Wednesday,14,1,1799,179.9,10,1619.1,UPI,0,Standard,BlueDart,Kolkata,Lucknow,3,3,0,1155,1,2,0.1,2.63,0,NONE,0,Lucknow,Uttar Pradesh,567836,109,18,2,0.11,12601,21.920561068925185,26,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2655,C30,P3,2025-10-06,Monday,14,1,39999,15599.61,39,24399.39,UPI,0,Express,BlueDart,Jaipur,Chennai,2,3,1,1443,1,1,0.33,2.95,1,WRONG_ITEM,4,Chennai,Tamil Nadu,544920,736,45,12,0.27,8695,16.42089531669466,20,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2656,C29,P1,2025-11-09,Sunday,1,1,11999,2159.82,18,9839.18,COD,1,Same-Day,BlueDart,Kolkata,Bangalore,0,1,1,1450,1,2,0.22,2.4,0,NONE,0,Bangalore,Karnataka,401603,723,34,0,0.0,18410,8.949390551794673,29,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2657,C640,P1,2025-10-31,Friday,23,1,11999,1439.88,12,10559.12,UPI,0,Standard,BlueDart,Jaipur,Mumbai,6,6,0,833,1,1,0.28,2.01,0,NONE,0,Mumbai,Maharashtra,683165,695,25,6,0.24,2824,24.810773488528678,35,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2658,C211,P3,2025-07-01,Tuesday,4,1,39999,11999.7,30,27999.3,UPI,0,Same-Day,Ecom Express,Chennai,Kolkata,1,2,1,991,1,2,0.28,1.83,0,NONE,0,Kolkata,West Bengal,317221,631,6,0,0.0,5224,23.806361746171625,46,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2659,C561,P1,2025-10-02,Thursday,6,1,11999,4679.61,39,7319.39,COD,1,Same-Day,Ecom Express,Jaipur,Kolkata,0,2,2,905,1,1,0.22,1.54,1,WRONG_ITEM,6,Kolkata,West Bengal,956835,474,27,3,0.11,14148,28.256152098594438,8,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2660,C603,P1,2025-01-03,Friday,16,1,11999,3599.7,30,8399.3,UPI,0,Same-Day,Delhivery,Kolkata,Chennai,1,1,0,1316,1,3,0.19,2.83,0,NONE,0,Chennai,Tamil Nadu,289473,150,45,0,0.0,4811,29.010846987897846,1,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2661,C313,P2,2025-07-23,Wednesday,9,1,1799,0.0,0,1799.0,COD,1,Standard,Delhivery,Hyderabad,Chennai,4,4,0,902,1,3,0.3,2.45,0,NONE,0,Chennai,Tamil Nadu,947935,513,8,0,0.0,17848,13.935822316788538,38,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2662,C202,P1,2025-01-16,Thursday,17,1,11999,3599.7,30,8399.3,COD,1,Standard,Delhivery,Jaipur,Hyderabad,5,6,1,189,0,2,0.23,1.24,0,NONE,0,Hyderabad,Telangana,578160,412,37,1,0.03,2480,20.445880896920073,43,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2663,C894,P1,2025-09-26,Friday,23,1,11999,0.0,0,11999.0,Card,0,Standard,Ecom Express,Hyderabad,Bangalore,6,9,3,1884,1,3,0.35,2.36,0,NONE,0,Bangalore,Karnataka,455446,271,34,10,0.29,19557,19.139930664495957,58,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2664,C618,P6,2025-05-01,Thursday,5,1,3199,639.8,20,2559.2,UPI,0,Standard,BlueDart,Bangalore,Hyderabad,3,3,0,345,0,1,0.27,1.81,0,NONE,0,Hyderabad,Telangana,974329,376,26,6,0.23,16199,27.90407632933938,52,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O2665,C733,P3,2025-08-18,Monday,2,1,39999,7999.8,20,31999.2,Card,0,Same-Day,Delhivery,Lucknow,Bangalore,1,2,1,622,0,3,0.34,1.01,0,NONE,0,Bangalore,Karnataka,975505,562,19,0,0.0,11506,15.292293239143602,22,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2666,C747,P4,2025-06-24,Tuesday,9,1,24990,4998.0,20,19992.0,UPI,0,Standard,Delhivery,Bangalore,Jaipur,5,6,1,985,1,3,0.25,2.56,0,NONE,0,Jaipur,Rajasthan,402654,197,33,4,0.12,14388,23.215137887080914,27,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2667,C924,P2,2025-08-09,Saturday,10,1,1799,0.0,0,1799.0,UPI,0,Express,Delhivery,Mumbai,Chennai,2,3,1,1804,1,2,0.24,1.04,0,NONE,0,Chennai,Tamil Nadu,363076,889,43,1,0.02,12956,29.98104671974069,54,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2668,C196,P4,2025-12-21,Sunday,2,1,24990,4998.0,20,19992.0,UPI,0,Standard,BlueDart,Hyderabad,Lucknow,5,7,2,776,0,1,0.34,2.79,0,NONE,0,Lucknow,Uttar Pradesh,312994,409,25,4,0.16,10753,15.348254264465615,37,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2669,C102,P2,2025-07-18,Friday,0,1,1799,575.68,32,1223.32,UPI,0,Standard,BlueDart,Hyderabad,Mumbai,5,5,0,943,1,2,0.24,1.36,0,NONE,0,Mumbai,Maharashtra,350021,459,8,1,0.12,15478,6.570178775276595,54,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2670,C443,P4,2025-01-11,Saturday,13,1,24990,2499.0,10,22491.0,UPI,0,Standard,Ecom Express,Jaipur,Lucknow,4,5,1,1669,1,2,0.33,2.09,0,NONE,0,Lucknow,Uttar Pradesh,474486,161,26,1,0.04,8185,7.501126431885572,40,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2671,C467,P5,2025-12-17,Wednesday,0,1,3499,1049.7,30,2449.3,UPI,0,Standard,Delhivery,Jaipur,Mumbai,5,5,0,1064,1,1,0.28,2.05,0,NONE,0,Mumbai,Maharashtra,791423,163,35,1,0.03,18171,25.688044466301836,58,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2672,C981,P5,2025-05-14,Wednesday,19,1,3499,349.9,10,3149.1,COD,1,Standard,Delhivery,Delhi,Lucknow,6,6,0,252,0,1,0.21,2.79,0,NONE,0,Lucknow,Uttar Pradesh,930382,117,26,1,0.04,10758,26.14504169446352,28,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2673,C295,P6,2025-04-17,Thursday,2,2,3199,2559.2,40,3838.8,Card,0,Standard,Delhivery,Chennai,Bangalore,5,5,0,607,0,3,0.13,2.66,0,NONE,0,Bangalore,Karnataka,846221,316,14,1,0.07,3548,6.097506642578988,15,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O2674,C35,P2,2025-11-07,Friday,17,3,1799,0.0,0,5397.0,UPI,0,Express,BlueDart,Delhi,Delhi,1,1,0,978,1,1,0.06,2.28,1,SIZE_FIT_ISSUE,7,Delhi,Delhi,409445,364,10,5,0.5,14115,9.391001761107667,9,Footwear,1,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2675,C358,P3,2025-06-28,Saturday,1,1,39999,3999.9,10,35999.1,COD,1,Same-Day,BlueDart,Mumbai,Chennai,1,1,0,1434,1,1,0.15,1.91,0,NONE,0,Chennai,Tamil Nadu,843826,688,50,12,0.24,9523,15.595170016490476,25,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2676,C842,P2,2025-07-14,Monday,4,3,1799,2050.86,38,3346.14,Card,0,Same-Day,Ecom Express,Delhi,Delhi,1,1,0,1652,1,2,0.27,1.77,0,NONE,0,Delhi,Delhi,466586,125,12,0,0.0,7175,26.704327740541927,12,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2677,C683,P6,2025-04-22,Tuesday,4,1,3199,959.7,30,2239.3,UPI,0,Standard,Delhivery,Chennai,Bangalore,6,6,0,647,0,2,0.12,1.05,0,NONE,0,Bangalore,Karnataka,256085,698,36,3,0.08,528,28.322343088283322,43,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O2678,C400,P2,2025-03-25,Tuesday,4,1,1799,683.62,38,1115.38,UPI,0,Express,BlueDart,Lucknow,Jaipur,3,3,0,573,0,2,0.19,2.91,1,SIZE_FIT_ISSUE,4,Jaipur,Rajasthan,956794,270,30,9,0.3,3083,16.47736486870588,52,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2679,C893,P1,2025-12-12,Friday,18,2,11999,7199.4,30,16798.6,Card,0,Standard,BlueDart,Bangalore,Bangalore,5,6,1,1574,1,3,0.34,2.04,0,NONE,0,Bangalore,Karnataka,372374,672,28,1,0.04,17129,13.861833647603731,4,Apparel,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2680,C421,P5,2025-04-29,Tuesday,19,1,3499,0.0,0,3499.0,UPI,0,Express,Delhivery,Chennai,Kolkata,2,2,0,255,0,2,0.12,1.56,1,SIZE_FIT_ISSUE,8,Kolkata,West Bengal,673167,786,42,23,0.55,6937,24.403668628058306,13,Footwear,1,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2681,C854,P3,2025-01-28,Tuesday,2,1,39999,7999.8,20,31999.2,UPI,0,Same-Day,Delhivery,Kolkata,Hyderabad,1,2,1,563,0,2,0.27,2.3,0,NONE,0,Hyderabad,Telangana,819571,760,46,0,0.0,5581,28.26669031667006,34,Apparel,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2682,C545,P2,2025-10-09,Thursday,3,1,1799,0.0,0,1799.0,UPI,0,Standard,BlueDart,Jaipur,Lucknow,6,6,0,655,0,1,0.11,2.09,0,NONE,0,Lucknow,Uttar Pradesh,203550,62,17,1,0.06,19210,21.043791703190564,25,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2683,C558,P6,2025-10-14,Tuesday,3,1,3199,0.0,0,3199.0,UPI,0,Standard,Ecom Express,Bangalore,Hyderabad,4,4,0,648,0,3,0.21,1.74,0,NONE,0,Hyderabad,Telangana,368691,860,19,2,0.11,10340,7.297628032134316,26,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O2684,C325,P1,2025-09-11,Thursday,19,2,11999,0.0,0,23998.0,Card,0,Standard,Ecom Express,Delhi,Mumbai,6,10,4,738,0,2,0.25,2.9,1,SIZE_FIT_ISSUE,10,Mumbai,Maharashtra,802571,684,50,10,0.2,11501,16.165748352444844,17,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2685,C890,P4,2025-09-02,Tuesday,15,1,24990,4998.0,20,19992.0,UPI,0,Express,Delhivery,Jaipur,Jaipur,3,5,2,1663,1,1,0.25,2.46,1,QUALITY_DEFECT,9,Jaipur,Rajasthan,416178,116,17,4,0.24,1711,18.435837316232345,25,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2686,C248,P4,2025-07-30,Wednesday,7,1,24990,2499.0,10,22491.0,UPI,0,Standard,Delhivery,Hyderabad,Kolkata,4,4,0,1572,1,1,0.24,1.82,0,NONE,0,Kolkata,West Bengal,608149,169,5,1,0.2,6893,25.380398516346546,36,Home Appliances,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2687,C554,P2,2025-06-05,Thursday,15,1,1799,683.62,38,1115.38,COD,1,Standard,BlueDart,Bangalore,Hyderabad,6,11,5,625,0,2,0.21,1.59,1,SIZE_FIT_ISSUE,4,Hyderabad,Telangana,902903,593,29,7,0.24,8825,14.000213623354542,29,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2688,C426,P1,2025-05-12,Monday,1,1,11999,2399.8,20,9599.2,Card,0,Standard,Ecom Express,Bangalore,Jaipur,5,5,0,216,0,1,0.23,2.73,0,NONE,0,Jaipur,Rajasthan,466375,256,10,0,0.0,7491,21.583361911006925,22,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2689,C338,P3,2025-11-12,Wednesday,7,2,39999,15999.6,20,63998.4,COD,1,Standard,BlueDart,Kolkata,Hyderabad,4,7,3,1095,1,1,0.22,1.71,1,QUALITY_DEFECT,9,Hyderabad,Telangana,163946,890,40,0,0.0,13184,25.46013037163434,27,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2690,C452,P3,2025-08-07,Thursday,6,2,39999,33599.16,42,46398.84,Card,0,Standard,Delhivery,Kolkata,Delhi,3,3,0,83,0,1,0.25,1.03,0,NONE,0,Delhi,Delhi,266956,213,33,4,0.12,19058,28.71779579032446,43,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2691,C187,P5,2025-05-20,Tuesday,4,1,3499,34.99,1,3464.01,UPI,0,Standard,BlueDart,Jaipur,Jaipur,5,5,0,1310,1,3,0.15,2.69,0,NONE,0,Jaipur,Rajasthan,619696,78,40,15,0.38,11785,28.539660245797794,43,Home Appliances,1,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2692,C111,P2,2025-11-30,Sunday,7,1,1799,521.71,29,1277.29,COD,1,Standard,Delhivery,Hyderabad,Kolkata,6,7,1,1672,1,2,0.26,2.68,1,WRONG_ITEM,5,Kolkata,West Bengal,230521,848,22,6,0.27,12559,15.92378457812341,26,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2693,C481,P6,2025-03-21,Friday,13,1,3199,639.8,20,2559.2,UPI,0,Standard,Ecom Express,Delhi,Mumbai,5,5,0,1636,1,3,0.26,2.83,0,NONE,0,Mumbai,Maharashtra,917546,439,22,0,0.0,12071,21.74155115990771,26,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O2694,C354,P5,2025-07-06,Sunday,7,1,3499,1049.7,30,2449.3,Card,0,Standard,Ecom Express,Delhi,Lucknow,5,8,3,138,0,3,0.25,2.65,1,NOT_AS_DESCRIBED,4,Lucknow,Uttar Pradesh,678115,388,42,5,0.12,11780,9.08784036294627,58,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2695,C940,P2,2025-05-11,Sunday,2,1,1799,575.68,32,1223.32,COD,1,Standard,Delhivery,Bangalore,Hyderabad,5,5,0,1440,1,1,0.24,2.08,0,NONE,0,Hyderabad,Telangana,391433,460,8,0,0.0,17946,16.22153742541409,1,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2696,C405,P5,2025-07-30,Wednesday,19,2,3499,699.8,10,6298.2,UPI,0,Standard,Delhivery,Mumbai,Hyderabad,6,6,0,538,0,2,0.22,2.65,1,NOT_AS_DESCRIBED,4,Hyderabad,Telangana,457938,393,5,0,0.0,10067,18.692264542353357,24,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2697,C180,P4,2025-06-23,Monday,17,1,24990,4998.0,20,19992.0,Card,0,Express,Ecom Express,Jaipur,Jaipur,1,3,2,707,0,3,0.31,1.99,0,NONE,0,Jaipur,Rajasthan,233533,775,38,11,0.29,7797,25.870540291717887,49,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2698,C768,P3,2025-09-19,Friday,2,1,39999,3999.9,10,35999.1,COD,1,Express,Delhivery,Chennai,Hyderabad,3,3,0,586,0,1,0.17,1.55,0,NONE,0,Hyderabad,Telangana,309740,219,42,1,0.02,12019,5.731477903347333,10,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2699,C995,P3,2025-02-15,Saturday,21,1,39999,7199.82,18,32799.18,COD,1,Standard,BlueDart,Bangalore,Delhi,3,4,1,771,0,2,0.32,1.63,0,NONE,0,Delhi,Delhi,868862,472,44,4,0.09,15502,14.616624919852818,43,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2700,C570,P5,2025-05-18,Sunday,20,1,3499,699.8,20,2799.2,UPI,0,Express,BlueDart,Mumbai,Kolkata,1,1,0,273,0,1,0.21,2.56,0,NONE,0,Kolkata,West Bengal,961493,852,44,1,0.02,14990,20.579553906958267,29,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O2701,C442,P3,2025-06-28,Saturday,7,1,39999,11999.7,30,27999.3,UPI,0,Express,Delhivery,Kolkata,Lucknow,1,1,0,1314,1,3,0.12,1.62,0,NONE,0,Lucknow,Uttar Pradesh,676365,104,46,5,0.11,10024,21.792131227881228,17,Apparel,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O2702,C169,P4,2025-11-02,Sunday,18,1,24990,5497.8,22,19492.2,UPI,0,Same-Day,Delhivery,Hyderabad,Hyderabad,0,5,5,1125,1,1,0.29,2.87,0,NONE,0,Hyderabad,Telangana,800224,151,8,1,0.12,15750,12.670158550090495,26,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2703,C33,P4,2025-01-25,Saturday,8,1,24990,10495.8,42,14494.2,Card,0,Standard,Ecom Express,Hyderabad,Chennai,6,11,5,502,0,1,0.34,1.32,1,WRONG_ITEM,7,Chennai,Tamil Nadu,736553,851,19,0,0.0,12044,10.475113473202637,13,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O2704,C182,P2,2025-03-14,Friday,23,1,1799,359.8,20,1439.2,UPI,0,Same-Day,BlueDart,Delhi,Kolkata,1,4,3,1579,1,3,0.23,2.0,0,NONE,0,Kolkata,West Bengal,389039,223,14,1,0.07,4197,5.805432872749526,43,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O2705,C656,P1,2025-07-16,Wednesday,9,1,11999,3599.7,30,8399.3,Card,0,Standard,Delhivery,Mumbai,Chennai,4,4,0,1713,1,1,0.19,1.7,1,SIZE_FIT_ISSUE,9,Chennai,Tamil Nadu,672696,620,31,14,0.45,12524,5.836546901284427,3,Home Appliances,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2706,C224,P1,2025-09-16,Tuesday,0,1,11999,3719.69,31,8279.31,UPI,0,Same-Day,Ecom Express,Kolkata,Mumbai,1,1,0,1091,1,2,0.1,2.74,0,NONE,0,Mumbai,Maharashtra,419457,36,13,0,0.0,13466,13.305430382790673,40,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O2707,C290,P1,2025-09-18,Thursday,11,3,11999,10799.1,30,25197.9,COD,1,Standard,Ecom Express,Chennai,Bangalore,4,5,1,29,0,2,0.34,2.27,1,SIZE_FIT_ISSUE,1,Bangalore,Karnataka,172274,506,30,6,0.2,9750,24.338186987647134,20,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
